Unnamed: 0.1,Unnamed: 0,plural,male,female,title,male_eng,female_eng,male_cnt,female_cnt,total
1340,2616,Залуговские,Залуговский,Залуговская,3,zalugovsky,zalugovskaya,17,37,54
1341,2618,Залуский,Залуский,Залуская,2,zalusky,zaluskaya,12,15,27
1342,2620,Залусский,Залусский,Залусская,2,zalussky,zalusskaya,3,3,3
1343,2622,Зальцман,Зальцман,Зальцман,3,zaltsman,zaltsman,542,542,542
1344,2623,Залюбовские,Залюбовский,Залюбовская,1,zaljubovsky,zaljubovskaya,0,0,0
1345,2625,Замыцкий,Замыцкий,Замыцкая,2,zamytsky,zamytskaya,42,167,209
1346,2626,Замоцкий,Замоцкий,Замоцкая,2,zamotsky,zamotskaya,0,0,0
1347,2627,Замятнины,Замятнин,Замятнина,1,zamyatnin,zamyatnina,52,67,119
1348,2635,Зандгаген,Зандгаген,Зандгаген,3,zandgagen,zandgagen,0,0,0
1349,2636,Зангаген,Зангаген,Зангаген,3,zangagen,zangagen,0,0,0
1350,2637,Зандраген,Зандраген,Зандраген,3,zandragen,zandragen,0,0,0
1351,2638,Зандуашевы,Зандуашев,Зандуашева,2,zanduashev,zanduasheva,0,0,0
1352,2640,Запольский,Запольский,Запольская,3,zapolsky,zapolskaya,1170,1616,2786
1353,2641,Зарецкие,Зарецкий,Зарецкая,3,zaretsky,zaretskaya,514,4339,4853
1354,2642,Заридзевы,Заридзев,Заридзева,4,zaridzev,zaridzeva,0,0,0
1355,2643,Зарины,Зарин,Зарина,1,zarin,zarina,298,2,300
1356,2646,Заркевичи,Заркевич,Заркевич,3,zarkevich,zarkevich,30,30,30
1357,2647,Зарубины,Зарубин,Зарубина,2,zarubin,zarubina,12268,12794,25062
1358,2649,Засекин,Засекин,Засекина,5,zasekin,zasekina,71,49,120
1359,2650,Засецкие,Засецкий,Засецкая,2,zasetsky,zasetskaya,28,132,160
1360,2655,Затопляевы,Затопляев,Затопляева,3,zatoplyaev,zatoplyaeva,77,80,157
1361,2657,Затрапезновы,Затрапезнов,Затрапезнова,2,zatrapeznov,zatrapeznova,0,2,2
1362,2658,Заумистовы,Заумистов,Заумистова,2,zaumistov,zaumistova,0,0,0
1363,2659,Заумистровы,Заумистров,Заумистрова,2,zaumistrov,zaumistrova,0,0,0
1364,2660,Заусцинские,Заусцинский,Заусцинская,3,zaustsinsky,zaustsinskaya,0,0,0
1365,2661,Захаревичи,Захаревич,Захаревич,2,zakharevich,zakharevich,1237,1237,1237
1366,2662,Захаровы,Захаров,Захарова,1,zakharov,zakharova,155349,178591,333940
1367,2669,Захарьины,Захарьин,Захарьина,2,zakharin,zakharina,1031,1188,2219
1368,2671,Заяицкий,Заяицкий,Заяицкая,3,zayaitsky,zayaitskaya,0,0,0
1369,2672,Заянцкий,Заянцкий,Заянцкая,3,zayantsky,zayantskaya,0,0,0
1370,2673,Зборамирские,Зборамирский,Зборамирская,2,zboramirsky,zboramirskaya,0,0,0
1371,2674,Зборомирские,Зборомирский,Зборомирская,2,zboromirsky,zboromirskaya,36,23,59
1372,2675,Збруев,Збруев,Збруева,6,zbruev,zbrueva,189,71,260
1373,2676,Звалинские,Звалинский,Звалинская,2,zvalinsky,zvalinskaya,32,39,71
1374,2677,Зварковский,Зварковский,Зварковская,3,zvarkovsky,zvarkovskaya,3,2,5
1375,2678,Звегинцев,Звегинцев,Звегинцева,2,zvegintsev,zvegintseva,197,226,423
1376,2679,Звездеевы,Звездеев,Звездеева,1,zvezdeev,zvezdeeva,1,5,6
1377,2684,Зверевы,Зверев,Зверева,1,zverev,zvereva,32730,29656,62386
1378,2702,Зволинские,Зволинский,Зволинская,3,zvolinsky,zvolinskaya,144,97,241
1379,2703,Звягины,Звягин,Звягина,6,zvyagin,zvyagina,5348,5733,11081
1380,2704,Звягинцев,Звягинцев,Звягинцева,6,zvyagintsev,zvyagintseva,8046,15096,23142
1381,2705,Звягинцов,Звягинцов,Звягинцова,6,zvyagintsov,zvyagintsova,5,11,16
1382,2706,Зейферт,Зейферт,Зейферт,3,zeyfert,zeyfert,602,602,602
1383,2707,Зеленин,Зеленин,Зеленина,3,zelenin,zelenina,7342,8599,15941
1384,2708,Зельверовичи,Зельверович,Зельверович,1,zelverovich,zelverovich,0,0,0
1385,2709,Зельтман,Зельтман,Зельтман,3,zeltman,zeltman,10,10,10
1386,2710,Зембулатов,Зембулатов,Зембулатова,6,zembulatov,zembulatova,0,0,0
1387,2711,Зенбулатов,Зенбулатов,Зенбулатова,6,zenbulatov,zenbulatova,0,0,0
1388,2712,Зимбулатов,Зимбулатов,Зимбулатова,6,zimbulatov,zimbulatova,15,20,35
1389,2713,Земские,Земский,Земская,2,zemsky,zemskaya,687,1144,1831
1390,2721,Зенгер,Зенгер,Зенгер,3,zenger,zenger,273,273,273
1391,2722,Зенкевичи,Зенкевич,Зенкевич,2,zenkevich,zenkevich,346,346,346
1392,2723,Зенковичи,Зенкович,Зенкович,2,zenkovich,zenkovich,697,697,697
1393,2724,Зеркалевы,Зеркалев,Зеркалева,3,zerkalev,zerkaleva,5,10,15
1394,2725,Зеркальниковы,Зеркальников,Зеркальникова,2,zerkalnikov,zerkalnikova,11,18,29
1395,2726,Зернин,Зернин,Зернина,3,zernin,zernina,583,749,1332
1396,2727,Зерновы,Зернов,Зернова,3,zernov,zernova,3091,3427,6518
1397,2731,Зерщиковы,Зерщиков,Зерщикова,3,zerschikov,zerschikova,84,44,128
1398,2732,Зернщиковы,Зернщиков,Зернщикова,3,zernschikov,zernschikova,0,0,0
1399,2733,Зиберты,Зиберт,Зиберт,2,zibert,zibert,837,837,837
1400,2737,Фон-Зигер-Корн,Фон-Зигер-Корн,Фон-Зигер-Корн,1,fon-ziger-korn,fon-ziger-korn,0,0,0
1401,2738,Зиловы,Зилов,Зилова,6,zilov,zilova,94,55,149
1402,2739,Зиновьевы,Зиновьев,Зиновьева,1,zinovev,zinoveva,15584,15098,30682
1403,2746,Злобины,Злобин,Злобина,3,zlobin,zlobina,16765,19311,36076
1404,2747,Злыгостевы,Злыгостев,Злыгостева,3,zlygostev,zlygosteva,1364,1605,2969
1405,2748,Злегостев,Злегостев,Злегостева,3,zlegostev,zlegosteva,0,0,0
1406,2749,Змеевы,Змеев,Змеева,2,zmeev,zmeeva,2392,2166,4558
1407,2751,Змеовы,Змеов,Змеова,2,zmeov,zmeova,0,0,0
1408,2753,Змиевы,Змиев,Змиева,2,zmiev,zmieva,48,54,102
1409,2757,Знаменские,Знаменский,Знаменская,3,znamensky,znamenskaya,1458,1664,3122
1410,2759,Зограф,Зограф,Зограф,2,zograf,zograf,41,41,41
1411,2760,Золотаревы,Золотарев,Золотарева,2,zolotarev,zolotareva,11931,13980,25911
1412,2764,Золотиловы,Золотилов,Золотилова,6,zolotilov,zolotilova,144,798,942
1413,2765,Золотницкие,Золотницкий,Золотницкая,2,zolotnitsky,zolotnitskaya,25,196,221
1414,2766,Золотов,Золотов,Золотова,2,zolotov,zolotova,12299,15931,28230
1415,2767,Золотухины,Золотухин,Золотухина,3,zolotukhin,zolotukhina,11694,15020,26714
1416,2769,Зоны,Зон,Зон,2,zon,zon,137,137,137
1417,2771,Зорины,Зорин,Зорина,3,zorin,zorina,25049,27659,52708
1418,2773,Зоркины,Зоркин,Зоркина,3,zorkin,zorkina,1993,3337,5330
1419,2774,Зотовы,Зотов,Зотова,2,zotov,zotova,30137,43652,73789
1420,2778,Зубатовы,Зубатов,Зубатова,3,zubatov,zubatova,207,598,805
1421,2779,Зубачев,Зубачев,Зубачева,2,zubachev,zubacheva,157,170,327
1422,2780,Зубковы,Зубков,Зубкова,3,zubkov,zubkova,25258,23924,49182
1423,2782,Зубовы,Зубов,Зубова,5,zubov,zubova,19399,18995,38394
1424,2784,Зуевы,Зуев,Зуева,2,zuev,zueva,36369,43403,79772
1425,2785,Зыбелины,Зыбелин,Зыбелина,3,zybelin,zybelina,0,0,0
1426,2786,Зыбины,Зыбин,Зыбина,6,zybin,zybina,2437,3233,5670
1427,2787,Зыковы,Зыков,Зыкова,2,zykov,zykova,19531,23953,43484
1428,2790,Зыревы,Зырев,Зырева,3,zyrev,zyreva,27,17,44
1429,2791,Иваненко,Иваненко,Иваненко,3,ivanenko,ivanenko,19606,19606,19606
1430,2793,Ивановы,Иванов,Иванова,1,ivanov,ivanova,881461,927695,1809156
1431,2857,Иванов-Луцевин,Иванов-Луцевин,Иванова-Луцевина,6,ivanov-lutsevin,ivanova-lutsevina,0,0,0
1432,2858,Ивановские,Ивановский,Ивановская,1,ivanovsky,ivanovskaya,4167,4030,8197
1433,2862,Иванские,Иванский,Иванская,3,ivansky,ivanskaya,179,411,590
1434,2863,Ивантеевы,Ивантеев,Ивантеева,2,ivanteev,ivanteeva,188,169,357
1435,2864,Иванчин-Писаревы,Иванчин-Писарев,Иванчина-Писарева,4,ivanchin-pisarev,ivanchina-pisareva,1,0,1
1436,2866,Ивашев,Ивашев,Ивашева,2,ivashev,ivasheva,324,360,684
1437,2867,Ивашкины,Ивашкин,Ивашкина,3,ivashkin,ivashkina,4447,4120,8567
1438,2870,Ивашковские,Ивашковский,Ивашковская,3,ivashkovsky,ivashkovskaya,91,82,173
1439,2871,Ивинские,Ивинский,Ивинская,3,ivinsky,ivinskaya,86,130,216
1440,2873,Ивков,Ивков,Ивкова,1,ivkov,ivkova,1134,1530,2664
1441,2874,Ивлев,Ивлев,Ивлева,3,ivlev,ivleva,12369,14733,27102
1442,2875,Игнатовичи,Игнатович,Игнатович,3,ignatovich,ignatovich,2821,2821,2821
1443,2876,Игнатьевы,Игнатьев,Игнатьева,2,ignatev,ignateva,28346,28705,57051
1444,2887,Иевлевы,Иевлев,Иевлева,2,ievlev,ievleva,2235,2908,5143
1445,2891,Йевлевы,Йевлев,Йевлева,2,jevlev,jevleva,0,0,0
1446,2895,Иеропольские,Иеропольский,Иеропольская,3,ieropolsky,ieropolskaya,0,1,1
1447,2896,Йеропольские,Йеропольский,Йеропольская,3,jeropolsky,jeropolskaya,0,0,0
1448,2897,Иерапольские,Иерапольский,Иерапольская,3,ierapolsky,ierapolskaya,0,2,2
1449,2898,Ижорины,Ижорин,Ижорина,3,izhorin,izhorina,8,12,20
1450,2899,Извековы,Извеков,Извекова,3,izvekov,izvekova,2673,2959,5632
1451,2900,Извольский,Извольский,Извольская,6,izvolsky,izvolskaya,309,277,586
1452,2901,Изензе,Изензе,Изензе,3,izenze,izenze,0,0,0
1453,2902,Измаильские,Измаильский,Измаильская,2,izmailsky,izmailskaya,7,7,7
1454,2903,Измайловы,Измайлов,Измайлова,3,izmaylov,izmaylova,14033,20337,34370
1455,2905,Измаиловы,Измаилов,Измаилова,3,izmailov,izmailova,1616,1345,2961
1456,2907,Измайловские,Измайловский,Измайловская,2,izmaylovsky,izmaylovskaya,159,92,251
1457,2908,Измаиловские,Измаиловский,Измаиловская,2,izmailovsky,izmailovskaya,5,4,9
1458,2909,Иконниковы,Иконников,Иконникова,2,ikonnikov,ikonnikova,6233,5444,11677
1459,2910,Иларионовы,Иларионов,Иларионова,2,ilarionov,ilarionova,249,281,530
1460,2914,Илларионовы,Илларионов,Илларионова,2,illarionov,illarionova,8767,12234,21001
1461,2918,Иловайские,Иловайский,Иловайская,3,ilovaysky,ilovayskaya,116,87,203
1462,2919,Ильины,Ильин,Ильина,2,ilin,ilina,61818,105425,167243
1463,2938,Ильинские,Ильинский,Ильинская,1,ilinsky,ilinskaya,2671,3705,6376
1464,2944,Ильяшевичи,Ильяшевич,Ильяшевич,2,ilyashevich,ilyashevich,325,325,325
1465,2945,Имеснецкий,Имеснецкий,Имеснецкая,2,imesnetsky,imesnetskaya,0,0,0
1466,2946,Имсен,Имсен,Имсен,2,imsen,imsen,0,0,0
1467,2947,Имшенецкие,Имшенецкий,Имшенецкая,2,imshenetsky,imshenetskaya,15,62,77
1468,2948,Иниховы,Инихов,Инихова,3,inikhov,inikhova,37,44,81
1469,2949,Иноевс,Иноевс,Иноевс,3,inoevs,inoevs,0,0,0
1470,2950,Иноземцевы,Иноземцев,Иноземцева,3,inozemtsev,inozemtseva,5678,6538,12216
1471,2952,Ипатьевы,Ипатьев,Ипатьева,2,ipatev,ipateva,483,349,832
1472,2953,Ираклионовы,Ираклионов,Ираклионова,3,iraklionov,iraklionova,10,2,12
1473,2954,Исаенковы,Исаенков,Исаенкова,3,isaenkov,isaenkova,780,603,1383
1474,2955,Исаковы,Исаков,Исакова,3,isakov,isakova,30112,31574,61686
1475,2958,Исленьевы,Исленьев,Исленьева,4,islenev,isleneva,0,0,0
1476,2961,Исполатовы,Исполатов,Исполатова,1,ispolatov,ispolatova,95,78,173
1477,2964,Истомины,Истомин,Истомина,2,istomin,istomina,18761,19688,38449
1478,2966,Истрины,Истрин,Истрина,3,istrin,istrina,17,18,35
1479,2967,Италинский,Италинский,Италинская,3,italinsky,italinskaya,0,0,0
1480,2968,Йогансон,Йогансон,Йогансон,3,joganson,joganson,0,0,0
1481,2969,Иогансон,Иогансон,Иогансон,3,ioganson,ioganson,146,146,146
1482,2970,Йогель,Йогель,Йогель,2,jogel,jogel,0,0,0
1483,2972,Иогель,Иогель,Иогель,2,iogel,iogel,0,0,0
1484,2974,Йохемсины,Йохемсин,Йохемсина,1,jokhemsin,jokhemsina,0,0,0
1485,2978,Йохемзин,Йохемзин,Йохемзина,1,jokhemzin,jokhemzina,0,0,0
1486,2982,Йохемзен,Йохемзен,Йохемзен,1,jokhemzen,jokhemzen,0,0,0
1487,2986,Кабанов,Кабанов,Кабанова,3,kabanov,kabanova,22019,19848,41867
1488,2987,Кавальчевский,Кавальчевский,Кавальчевская,3,kavalchevsky,kavalchevskaya,0,0,0
1489,2988,Каверзнев,Каверзнев,Каверзнева,3,kaverznev,kaverzneva,218,231,449
1490,2989,Кавецкий,Кавецкий,Кавецкая,3,kavetsky,kavetskaya,48,308,356
1491,2990,Каврайский,Каврайский,Каврайская,2,kavraysky,kavrayskaya,15,20,35
1492,2991,Кадников,Кадников,Кадникова,6,kadnikov,kadnikova,1660,1896,3556
1493,2992,Кадышевы,Кадышев,Кадышева,2,kadyshev,kadysheva,1576,1449,3025
1494,2994,Кадышовы,Кадышов,Кадышова,2,kadyshov,kadyshova,9,10,19
1495,2996,Казадаев,Казадаев,Казадаева,2,kazadaev,kazadaeva,491,525,1016
1496,2997,Казаковы,Казаков,Казакова,2,kazakov,kazakova,74681,97013,171694
